Date,Symbol,Frequency,Open,High,Low,Close,Volume
2019-06-30,HKD,Week,7.81088,7.81531,7.78237,7.79549,69275.39000000001
2019-07-07,HKD,Week,7.79458,7.8262,7.79435,7.82375,59106.07490000002
2019-07-14,HKD,Week,7.8236,7.82914,7.80236,7.80754,64242.44009999998
2019-07-21,HKD,Week,7.80591,7.81937,7.80124,7.81757,46660.42030000002
2019-07-28,HKD,Week,7.81652,7.83102,7.81362,7.82966,43693.22249999999
2019-08-04,HKD,Week,7.82881,7.84857,7.82541,7.84197,66328.46500000001
2019-08-11,HKD,Week,7.84146,7.84726,7.8316,7.84456,52037.97509999997
2019-08-18,HKD,Week,7.84327,7.84645,7.83621,7.84163,39737.645
2019-08-25,HKD,Week,7.84032,7.84786,7.83387,7.84015,33481.829999999994
2019-09-01,HKD,Week,7.84214,7.84507,7.83669,7.83896,39842.79529999999
2019-09-08,HKD,Week,7.83867,7.84381,7.81984,7.81986,47387.84
2019-09-15,HKD,Week,7.82163,7.84208,7.81628,7.83729,46992.45209999999
2019-09-22,HKD,Week,7.83905,7.84185,7.83548,7.83944,43768.87000000002
2019-09-29,HKD,Week,7.83986,7.84429,7.83619,7.83933,35653.44000000001
2019-10-06,HKD,Week,7.84156,7.84569,7.84009,7.84313,36345.76990000002
2019-10-13,HKD,Week,7.84275,7.84584,7.8418,7.84213,34846.83000000001
2019-10-20,HKD,Week,7.84107,7.84373,7.83597,7.8366,40104.77
2019-10-27,HKD,Week,7.83639,7.84134,7.83349,7.83567,34880.82999999999
2019-11-03,HKD,Week,7.83591,7.83963,7.82276,7.82557,40324.465
2019-11-10,HKD,Week,7.82699,7.83467,7.82429,7.82469,43576.174899999976
2019-11-17,HKD,Week,7.82577,7.83068,7.81965,7.82451,32319.705
2019-11-24,HKD,Week,7.82382,7.83282,7.82377,7.82752,33224.23000000001
2019-12-01,HKD,Week,7.82751,7.83076,7.82679,7.82902,34330.10250000001
2019-12-08,HKD,Week,7.82856,7.83048,7.79055,7.79898,56025.83979999998
2019-12-15,HKD,Week,7.79655,7.80141,7.78264,7.79453,66759.61960000002
2019-12-22,HKD,Week,7.79444,7.79865,7.78392,7.78513,29198.85000000001
2019-12-29,HKD,Week,7.78522,7.79549,7.77585,7.77733,39422.130000000005
2020-01-05,HKD,Week,7.77732,7.78233,7.76216,7.76547,60832.12980000001
2020-01-12,HKD,Week,7.76525,7.77935,7.76506,7.76698,51422.795000000006
2020-01-19,HKD,Week,7.76671,7.77485,7.7659,7.77176,46951.17000000004
