Local time,Open,High,Low,Close,Volume
06.12.2020 16:00:00.000 GMT-0600,3.68116,3.71025,3.63785,3.66735,341937.45970000006
13.12.2020 16:00:00.000 GMT-0600,3.65655,3.68888,3.61515,3.63597,282728.26999999996
20.12.2020 16:00:00.000 GMT-0600,3.66325,3.72906,3.65660,3.69037,222046.02129999996
27.12.2020 16:00:00.000 GMT-0600,3.68675,3.75980,3.65592,3.72366,210876.98999999987
03.01.2021 16:00:00.000 GMT-0600,3.72425,3.72556,3.65109,3.68373,360930.769
10.01.2021 16:00:00.000 GMT-0600,3.69196,3.76076,3.68505,3.74647,296665.8196
17.01.2021 16:00:00.000 GMT-0600,3.75325,3.77137,3.71683,3.72095,278937.64070000005
24.01.2021 16:00:00.000 GMT-0600,3.72706,3.77411,3.71775,3.71996,415109.3918999998
31.01.2021 16:00:00.000 GMT-0600,3.72375,3.76541,3.71095,3.71395,325078.8214999999
07.02.2021 16:00:00.000 GMT-0600,3.72436,3.73363,3.68220,3.70445,278205.0901999999
14.02.2021 16:00:00.000 GMT-0600,3.70294,3.74282,3.68475,3.69725,308518.29010000004
21.02.2021 16:00:00.000 GMT-0600,3.69965,3.74855,3.68035,3.73496,475263.47400000005
28.02.2021 16:00:00.000 GMT-0600,3.74275,3.86185,3.72983,3.84535,543628.9312999999
07.03.2021 16:00:00.000 GMT-0600,3.84605,3.88406,3.81322,3.82614,430798.6210999999
14.03.2021 16:00:00.000 GMT-0500,3.83210,3.89123,3.82555,3.87265,414902.47959999985
21.03.2021 16:00:00.000 GMT-0500,3.88930,3.94978,3.83563,3.92745,423148.22070000006
28.03.2021 16:00:00.000 GMT-0500,3.93028,3.98194,3.88597,3.90690,344313.83049999975
04.04.2021 16:00:00.000 GMT-0500,3.91104,3.92286,3.79866,3.79866,340399.3807
11.04.2021 16:00:00.000 GMT-0500,3.80579,3.84381,3.78466,3.78466,483535.03849999985
18.04.2021 16:00:00.000 GMT-0500,3.79229,3.80464,3.75775,3.75865,421201.5007999998
25.04.2021 16:00:00.000 GMT-0500,3.76290,3.80718,3.75679,3.78915,405112.1911999998
02.05.2021 16:00:00.000 GMT-0500,3.78319,3.82125,3.73633,3.73633,384061.8104999998
09.05.2021 16:00:00.000 GMT-0500,3.73996,3.77346,3.71846,3.71846,465217.5587
16.05.2021 16:00:00.000 GMT-0500,3.72560,3.74187,3.66943,3.68735,441013.00960000005
23.05.2021 16:00:00.000 GMT-0500,3.68569,3.69666,3.65227,3.67026,323213.3598
30.05.2021 16:00:00.000 GMT-0500,3.67069,3.69430,3.63959,3.66216,326796.44879999995
06.06.2021 16:00:00.000 GMT-0500,3.66223,3.72131,3.64265,3.70905,298623.7902
13.06.2021 16:00:00.000 GMT-0500,3.70817,3.84460,3.70397,3.82895,440213.0596999999
20.06.2021 16:00:00.000 GMT-0500,3.83602,3.84016,3.76708,3.77410,467524.58239999984
27.06.2021 16:00:00.000 GMT-0500,3.77763,3.83410,3.76942,3.79475,342531.67079999985
04.07.2021 16:00:00.000 GMT-0500,3.79170,3.85093,3.77796,3.81936,445703.03750000003
11.07.2021 16:00:00.000 GMT-0500,3.81852,3.89676,3.81852,3.87735,361448.8990999999
18.07.2021 16:00:00.000 GMT-0500,3.86959,3.91367,3.85344,3.87965,378535.0715999999
25.07.2021 16:00:00.000 GMT-0500,3.88377,3.90763,3.82596,3.83668,304058.69060000003
01.08.2021 16:00:00.000 GMT-0500,3.84285,3.89123,3.80939,3.88625,327146.4784999999
08.08.2021 16:00:00.000 GMT-0500,3.88240,3.92126,3.86186,3.86202,239639.3100999999
15.08.2021 16:00:00.000 GMT-0500,3.86761,3.93629,3.86311,3.90905,289822.63980000006
