Local time,Open,High,Low,Close,Volume
20.09.2020 16:00:00.000 GMT-0500,1.31958,1.34178,1.31707,1.33835,695545.9816999999
27.09.2020 16:00:00.000 GMT-0500,1.33806,1.34201,1.32666,1.33053,625808.7974999999
04.10.2020 16:00:00.000 GMT-0500,1.32964,1.33403,1.31091,1.31136,428108.6215999998
11.10.2020 16:00:00.000 GMT-0500,1.31286,1.32591,1.30987,1.31899,417794.869
18.10.2020 16:00:00.000 GMT-0500,1.31878,1.32035,1.30806,1.31216,365524.66000000003
25.10.2020 16:00:00.000 GMT-0500,1.31296,1.33897,1.31242,1.33185,507857.2792999998
01.11.2020 16:00:00.000 GMT-0600,1.33151,1.33702,1.30189,1.30535,668322.5167
08.11.2020 16:00:00.000 GMT-0600,1.30396,1.31721,1.29280,1.31283,515026.9820999998
15.11.2020 16:00:00.000 GMT-0600,1.31363,1.31380,1.30336,1.30927,371651.0222000002
22.11.2020 16:00:00.000 GMT-0600,1.30844,1.31123,1.29717,1.29866,370262.70930000016
29.11.2020 16:00:00.000 GMT-0600,1.29964,1.30096,1.27720,1.27774,426202.1520000001
06.12.2020 16:00:00.000 GMT-0600,1.27790,1.28330,1.27065,1.27652,382942.37110000016
13.12.2020 16:00:00.000 GMT-0600,1.27536,1.27982,1.26876,1.27855,348749.84970000014
20.12.2020 16:00:00.000 GMT-0600,1.27978,1.29569,1.27852,1.28636,406557.15930000006
27.12.2020 16:00:00.000 GMT-0600,1.28448,1.28755,1.27138,1.27219,258028.3694
03.01.2021 16:00:00.000 GMT-0600,1.27136,1.27976,1.26296,1.26846,601372.0387
10.01.2021 16:00:00.000 GMT-0600,1.27015,1.28349,1.26245,1.27276,433567.02949999983
17.01.2021 16:00:00.000 GMT-0600,1.27287,1.27988,1.25885,1.27287,384434.8109999999
24.01.2021 16:00:00.000 GMT-0600,1.27134,1.28810,1.26847,1.27718,578073.3531999998
31.01.2021 16:00:00.000 GMT-0600,1.27865,1.28695,1.27520,1.27532,484400.77080000006
07.02.2021 16:00:00.000 GMT-0600,1.27565,1.27824,1.26599,1.26908,360431.56049999996
14.02.2021 16:00:00.000 GMT-0600,1.26833,1.27460,1.25941,1.26108,345683.508
21.02.2021 16:00:00.000 GMT-0600,1.26113,1.27484,1.24676,1.27346,577938.1308
28.02.2021 16:00:00.000 GMT-0600,1.27284,1.27370,1.25749,1.26530,668204.2123
07.03.2021 16:00:00.000 GMT-0600,1.26505,1.26998,1.24618,1.24733,544464.1390000002
14.03.2021 16:00:00.000 GMT-0500,1.24735,1.25475,1.23647,1.24978,445978.8088000001
21.03.2021 16:00:00.000 GMT-0500,1.25185,1.26284,1.24731,1.25807,379082.84020000004
28.03.2021 16:00:00.000 GMT-0500,1.25694,1.26468,1.25278,1.25695,290077.45110000006
04.04.2021 16:00:00.000 GMT-0500,1.25724,1.26345,1.25016,1.25264,310621.5814999998
11.04.2021 16:00:00.000 GMT-0500,1.25336,1.26288,1.24765,1.25056,317242.4694000001
18.04.2021 16:00:00.000 GMT-0500,1.25045,1.26532,1.24595,1.24744,387020.24100000004
25.04.2021 16:00:00.000 GMT-0500,1.24758,1.24904,1.22656,1.22865,339916.87
