Local time,Open,High,Low,Close,Volume
18.10.2020 16:00:00.000 GMT-0500,4.16499,4.16622,4.10167,4.10224,134899
25.10.2020 16:00:00.000 GMT-0500,4.11451,4.18287,4.11140,4.17179,161093.5
01.11.2020 16:00:00.000 GMT-0600,4.17857,4.18593,4.09122,4.09412,182125.25
08.11.2020 16:00:00.000 GMT-0600,4.09130,4.14284,4.07947,4.11016,187148.75
15.11.2020 16:00:00.000 GMT-0600,4.10771,4.12379,4.09612,4.09992,125616.75
22.11.2020 16:00:00.000 GMT-0600,4.09908,4.12941,4.06807,4.06877,139272.75
29.11.2020 16:00:00.000 GMT-0600,4.07101,4.08592,4.00007,4.01347,152701.75
06.12.2020 16:00:00.000 GMT-0600,4.01307,4.03477,4.00017,4.01287,195659.2598
13.12.2020 16:00:00.000 GMT-0600,4.00827,4.01567,3.96407,3.96497,148148.75
20.12.2020 16:00:00.000 GMT-0600,3.99167,4.01207,3.96667,3.99617,91897
27.12.2020 16:00:00.000 GMT-0600,3.98097,3.99727,3.95227,3.98217,74335.75
03.01.2021 16:00:00.000 GMT-0600,3.96927,3.99257,3.94247,3.97677,256201.8501
10.01.2021 16:00:00.000 GMT-0600,3.99057,4.03621,3.98494,4.03267,235845.75
17.01.2021 16:00:00.000 GMT-0600,4.03593,4.04281,3.99857,4.00027,204730.25
24.01.2021 16:00:00.000 GMT-0600,4.00252,4.04397,4.00005,4.00937,292380.75
31.01.2021 16:00:00.000 GMT-0600,4.01747,4.07607,4.01717,4.04007,206508.5
07.02.2021 16:00:00.000 GMT-0600,4.04883,4.05486,4.01138,4.01717,171089.25
14.02.2021 16:00:00.000 GMT-0600,4.01530,4.05381,4.00566,4.02127,171167.5
21.02.2021 16:00:00.000 GMT-0600,4.02187,4.04081,3.98027,4.03297,254550.75
28.02.2021 16:00:00.000 GMT-0600,4.03284,4.10253,4.02489,4.09467,248119.25
07.03.2021 16:00:00.000 GMT-0600,4.09861,4.12501,4.07137,4.08047,194930.75
14.03.2021 16:00:00.000 GMT-0500,4.09057,4.11207,4.07479,4.09837,194727.25
21.03.2021 16:00:00.000 GMT-0500,4.10127,4.15295,4.09130,4.13687,151325.3899
28.03.2021 16:00:00.000 GMT-0500,4.14581,4.20258,4.14450,4.17807,111933.4
04.04.2021 16:00:00.000 GMT-0500,4.17717,4.18750,4.12517,4.12827,123606.95999999999
11.04.2021 16:00:00.000 GMT-0500,4.13717,4.14437,4.10553,4.10647,146475
18.04.2021 16:00:00.000 GMT-0500,4.11537,4.11612,4.06317,4.06337,143346.75
25.04.2021 16:00:00.000 GMT-0500,4.06414,4.09926,4.05487,4.09641,134153.25
02.05.2021 16:00:00.000 GMT-0500,4.09517,4.11043,4.04559,4.04637,157844.5
09.05.2021 16:00:00.000 GMT-0500,4.04987,4.08790,4.04347,4.04757,207280
16.05.2021 16:00:00.000 GMT-0500,4.05977,4.05989,4.02174,4.04237,167973.25
23.05.2021 16:00:00.000 GMT-0500,4.04087,4.05424,4.01397,4.02877,154080.24
30.05.2021 16:00:00.000 GMT-0500,4.02997,4.06665,4.01415,4.04397,130379.37
06.06.2021 16:00:00.000 GMT-0500,4.04617,4.06553,4.02839,4.05517,126815
13.06.2021 16:00:00.000 GMT-0500,4.05897,4.15762,4.05149,4.14667,207299.25
20.06.2021 16:00:00.000 GMT-0500,4.15127,4.15623,4.11387,4.12517,156535.75
27.06.2021 16:00:00.000 GMT-0500,4.12907,4.17307,4.12318,4.14977,165052
04.07.2021 16:00:00.000 GMT-0500,4.15481,4.18179,4.13987,4.14537,190788.5
11.07.2021 16:00:00.000 GMT-0500,4.14997,4.18543,4.14674,4.17167,161028
18.07.2021 16:00:00.000 GMT-0500,4.17197,4.19096,4.16055,4.17687,186167
25.07.2021 16:00:00.000 GMT-0500,4.17667,4.18137,4.13147,4.13546,138367
01.08.2021 16:00:00.000 GMT-0500,4.13707,4.17848,4.13207,4.17527,134709.25
08.08.2021 16:00:00.000 GMT-0500,4.17317,4.19815,4.15607,4.15677,111885.25
15.08.2021 16:00:00.000 GMT-0500,4.16247,4.22999,4.15617,4.21608,109316.5
22.08.2021 16:00:00.000 GMT-0500,4.20707,4.21306,4.17967,4.18037,115166.9399
29.08.2021 16:00:00.000 GMT-0500,4.18037,4.18770,4.15148,4.15873,117747.75
05.09.2021 16:00:00.000 GMT-0500,4.16669,4.19167,4.16374,4.18267,118033.25
