Date,Symbol,Frequency,Open,High,Low,Close,Volume
2019-06-30,TRY,Week,5.7319,5.74808,5.58412,5.62589,267795.83020000014
2019-07-07,TRY,Week,5.77456,5.78712,5.65527,5.71584,323436.94430000003
2019-07-14,TRY,Week,5.71967,5.732,5.61101,5.64558,450657.5901
2019-07-21,TRY,Week,5.64767,5.76994,5.61755,5.66689,221102.78970000008
2019-07-28,TRY,Week,5.65347,5.66967,5.50995,5.55198,204772.6904
2019-08-04,TRY,Week,5.57099,5.62005,5.45017,5.48495,240019.6106
2019-08-11,TRY,Week,5.49115,5.63484,5.48701,5.57512,270073.7308
2019-08-18,TRY,Week,5.57924,5.78953,5.56308,5.75328,266833.5395999999
2019-08-25,TRY,Week,5.77126,5.89477,5.77106,5.82573,265505.7587
2019-09-01,TRY,Week,5.8333,5.83906,5.64721,5.70827,202387.5795
2019-09-08,TRY,Week,5.70369,5.79145,5.64938,5.68296,206465.7105
2019-09-15,TRY,Week,5.71597,5.7498,5.65991,5.73812,306010.31080000004
2019-09-22,TRY,Week,5.73564,5.74385,5.6499,5.65911,215676.67360000007
2019-09-29,TRY,Week,5.66222,5.75771,5.63661,5.68863,277119.6512
2019-10-06,TRY,Week,5.70978,5.90266,5.70388,5.87679,302359.3403000001
2019-10-13,TRY,Week,5.89229,5.93827,5.75698,5.79009,262645.7595000001
2019-10-20,TRY,Week,5.78967,5.86583,5.7253,5.76923,196147.90040000004
2019-10-27,TRY,Week,5.76225,5.77477,5.69497,5.70773,298291.2397
2019-11-03,TRY,Week,5.69881,5.77075,5.68504,5.75764,341845.5389000001
2019-11-10,TRY,Week,5.76097,5.79557,5.73211,5.73889,325703.6895000002
2019-11-17,TRY,Week,5.73997,5.75326,5.68492,5.70887,265668.5712
2019-11-24,TRY,Week,5.71447,5.79116,5.70411,5.74212,253520.06490000003
2019-12-01,TRY,Week,5.74497,5.78922,5.72997,5.76821,253656.86980000007
2019-12-08,TRY,Week,5.77138,5.82639,5.76481,5.8029,275179.1918
2019-12-15,TRY,Week,5.80508,5.94427,5.80245,5.93279,239531.1408
2019-12-22,TRY,Week,5.93548,5.95969,5.92273,5.94479,363286.5987
2019-12-29,TRY,Week,5.94827,5.97797,5.93868,5.96437,305132.9094999999
2020-01-05,TRY,Week,5.96735,5.98827,5.85563,5.87228,350447.1501
2020-01-12,TRY,Week,5.8748,5.91238,5.83873,5.88335,316020.76830000005
2020-01-19,TRY,Week,5.88997,5.94748,5.88904,5.93634,273678.08999999985
2020-01-26,TRY,Week,5.93998,5.98708,5.93286,5.9758,287816.3605
2020-02-02,TRY,Week,5.97798,6.04789,5.96267,6.00756,325249.40949999983
2020-02-09,TRY,Week,5.98022,6.0678,5.97517,6.05056,322713.4405
2020-02-16,TRY,Week,6.05398,6.12508,6.03926,6.09474,428099.8284000001
2020-02-23,TRY,Week,6.11451,6.25659,6.07076,6.22984,488054.5571000001
2020-03-01,TRY,Week,6.25262,6.25714,6.02792,6.08631,470594.56050000025
2020-03-08,TRY,Week,6.115,6.33896,6.08881,6.32858,469940.2541999996
2020-03-15,TRY,Week,6.33645,6.56592,6.27562,6.54645,449004.98189999984
2020-03-22,TRY,Week,6.54741,6.60901,6.37994,6.44967,388811.3112000001
2020-03-29,TRY,Week,6.45811,6.74974,6.43842,6.73269,452970.9063000002
2020-04-05,TRY,Week,6.72924,6.79258,6.61746,6.686,378996.4144000002
2020-04-12,TRY,Week,6.72186,6.95814,6.69814,6.93024,412813.57370000007
2020-04-19,TRY,Week,6.90298,7.00692,6.87556,6.97677,426769.63209999993
2020-04-26,TRY,Week,6.95931,7.0398,6.9426,7.00857,314867.88140000013
2020-05-03,TRY,Week,7.01499,7.26852,7.00152,7.11782,443972.2901000001
2020-05-10,TRY,Week,7.07573,7.10698,6.89462,6.89716,371426.9046
2020-05-17,TRY,Week,6.8881,6.89565,6.74429,6.8055,183361.3739
2020-05-24,TRY,Week,6.80708,6.84012,6.69637,6.81041,146178.79
2020-05-31,TRY,Week,6.81059,6.82622,6.68597,6.76201,137346.27309999996
2020-06-07,TRY,Week,6.76692,6.8501,6.75808,6.80847,106742.4102
2020-06-14,TRY,Week,6.81278,6.86025,6.81277,6.84744,100752.8994
2020-06-21,TRY,Week,6.84372,6.85977,6.83362,6.84797,78977.33999999997
2020-06-28,TRY,Week,6.85389,6.87997,6.83868,6.85879,58988.54990000004
2020-07-05,TRY,Week,6.86124,6.86807,6.84939,6.86352,119716.03950000004
2020-07-12,TRY,Week,6.86277,6.87259,6.85199,6.85387,86851.39980000004
2020-07-19,TRY,Week,6.8538,6.86082,6.81738,6.84154,106970.8004
2020-07-26,TRY,Week,6.8437,7.00815,6.84072,6.97366,265800.3202999999
2020-08-02,TRY,Week,6.96559,7.36657,6.88662,7.27092,253852.71540000004
2020-08-09,TRY,Week,7.2911,7.42447,7.19679,7.35815,142304.2102000001
2020-08-16,TRY,Week,7.36189,7.39957,7.19677,7.33623,136071.26419999998
2020-08-23,TRY,Week,7.33304,7.40591,7.29747,7.32377,133497.56579999998
2020-08-30,TRY,Week,7.34138,7.45847,7.32264,7.43788,106859.02090000002
2020-09-06,TRY,Week,7.44373,7.49844,7.41376,7.47142,74614.36990000002
2020-09-13,TRY,Week,7.48199,7.57838,7.46285,7.57105,114761.9398
2020-09-20,TRY,Week,7.55691,7.71705,7.50879,7.66557,134355.4546
2020-09-27,TRY,Week,7.66528,7.85613,7.63158,7.77099,132523.65540000008
2020-10-04,TRY,Week,7.73923,7.95524,7.72092,7.84817,155291.50509999998
2020-10-11,TRY,Week,7.8768,7.95824,7.85208,7.92937,136225.6695
2020-10-18,TRY,Week,7.91964,7.97882,7.77928,7.9588,172885.92010000005
2020-10-25,TRY,Week,7.96079,8.3834,7.96073,8.37174,180958.9279000001
2020-11-01,TRY,Week,8.37195,8.58109,8.34676,8.52977,115224.86710000002
2020-11-08,TRY,Week,8.37609,8.44525,7.60217,7.67035,160849.3164
2020-11-15,TRY,Week,7.63819,7.79734,7.49862,7.62319,126249.84829999998
